Ship Name,Origin,Declared Destination,Year,Captain,Cargo,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Eliza,Demerara,Boston,1803,Harding,sugars,5.6294891,-58.3937764,42.3554334,-71.060511
Henry,St. Croix,Boston,1803,Halen,,17.729124,-64.7589156,42.3554334,-71.060511
Nabby,St. Thomas,Boston,1803,Sprague,,18.3429081,-64.9188997,42.3554334,-71.060511
Dolphin,Demerara,Boston,1803,Truant,,5.6294891,-58.3937764,42.3554334,-71.060511
Harlequin,New York,Boston,1803,Gale,,40.7127281,-74.0060152,42.3554334,-71.060511
Philip,Alexandria,Boston,1803,Eveleth,,31.1991806,29.8951716,42.3554334,-71.060511
Rachel,Philadelphia,Boston,1803,Davis,,39.9527237,-75.1635262,42.3554334,-71.060511
Hazard,Baltimore,Boston,1803,Folger,,39.2908816,-76.610759,42.3554334,-71.060511
Columbia,Alexandria,Boston,1803,Howland,40 barrels fine Alexandria flour; 40 barrels superfine Alexandria flour,31.1991806,29.8951716,42.3554334,-71.060511
Eliza Ann,New Haven,Boston,1803,Collis,,41.3082138,-72.9250518,42.3554334,-71.060511
Two Friends,Philadelphia,Boston,1803,Baffet,,39.9527237,-75.1635262,42.3554334,-71.060511
Friendship,Gloucester,Boston,1803,Smith,,51.8653705,-2.2458192,42.3554334,-71.060511
Shepherdess,Charleston,Boston,1803,Young,100 bales cotton; 22 hhds. tobacco; 20 bbls. tar; 804 sides best yellow soal leather,32.7884363,-79.9399309,42.3554334,-71.060511
Friendship,Richmond,Boston,1803,Potter,,37.5385087,-77.43428,42.3554334,-71.060511
Lively,New York,Boston,1803,Barns,,40.7127281,-74.0060152,42.3554334,-71.060511
Lion,Boston,Havana,1803,Hollis,,42.3554334,-71.060511,23.135305,-82.3589631
Rufus,Liverpool,Savannah,1803,Holland,,53.4071991,-2.99168,32.0790074,-81.0921335
Abigail,Savannah,Jamaica,1803,Brummer,,32.0790074,-81.0921335,18.1850507,-77.3947693
Tiger,London,Boston,1803,Bartlet,,51.5074456,-0.1277653,42.3554334,-71.060511
Neptune,Greenock,Boston,1803,Fish,coals,55.9473423,-4.7564721,42.3554334,-71.060511
Ranger,Lisbon,Boston,1803,Burrows,salt,38.7077507,-9.1365919,42.3554334,-71.060511
Laura,Demerara,Boston,1803,Tresthen,38 hhds brown sugars; coffee; 24 puncheons rum,5.6294891,-58.3937764,42.3554334,-71.060511
Clyde,Boston,St. Johns,1803,Shadden,,42.3554334,-71.060511,56.6922843,-60.9373185
Unanimis,Boston,Demerara,1803,Bird,,42.3554334,-71.060511,5.6294891,-58.3937764
Mary,Rotterdam,Boston,1803,Hoyt,,51.9244424,4.47775,42.3554334,-71.060511
Frederlek,Martinico,Boston,1803,Appleton,,46.1244198,9.2770489,42.3554334,-71.060511
Trial,Wilmington,Boston,1803,Newcomb,"15000 wt. Surrinam sugars, entitled to debenture; 10 bags cotton, entitled to debenture; 7 pipes Alicant brandy",39.7459468,-75.546589,42.3554334,-71.060511
Friendship,Richmond,Boston,1803,Snow,fresh galligo and other superfine flour; half bbls fresh galligo and other superfine flour; 100 bushels coals; 5 kegs Tobacco,37.5385087,-77.43428,42.3554334,-71.060511
Two Pollies,Boston,Liverpool,1803,M' Lanthlen,,42.3554334,-71.060511,53.4071991,-2.99168
Fanny Bridger,Trinadad,New York,1803,,,10.7466905,-61.0840075,40.7127281,-74.0060152
George,Trinadad,Gloucester,1803,Kinsman,,10.7466905,-61.0840075,51.8653705,-2.2458192
Leander,Portland,Boston,1803,Blanchard,"25 chaldrons best Liverpool coal; 27 hhds. sugar, for exportation; 20 hhds. good retailing molasses; 50 bbls. superfine flour",43.6573605,-70.2586618,42.3554334,-71.060511
Neptune,Boston,Demerara,1803,Boyd,,42.3554334,-71.060511,5.6294891,-58.3937764
Favorite,Liverpool,New York,1803,,,53.4071991,-2.99168,40.7127281,-74.0060152
Washington,Martinico,New York,1803,,,46.1244198,9.2770489,40.7127281,-74.0060152
Mercury,St. Johns,New York,1803,,,56.6922843,-60.9373185,40.7127281,-74.0060152
Experiment,Boston,New York,1803,,,42.3554334,-71.060511,40.7127281,-74.0060152
Mary,St. Johns,New York,1803,,,56.6922843,-60.9373185,40.7127281,-74.0060152
Polly,Demerara,New York,1803,,,5.6294891,-58.3937764,40.7127281,-74.0060152
Pacific,Guadaloupe,Boston,1803,Nash,,26.9095819,-101.4333638,42.3554334,-71.060511
Alfred,Trinadad,Boston,1803,Jones,,10.7466905,-61.0840075,42.3554334,-71.060511
Fair Trader,St. Croix,Boston,1803,Doggett,,17.729124,-64.7589156,42.3554334,-71.060511
Gorham,Guadaloupe,Boston,1803,Miller,,26.9095819,-101.4333638,42.3554334,-71.060511
Betsey,Lisbon,Boston,1803,Bradford,,38.7077507,-9.1365919,42.3554334,-71.060511
Columbia,Plymouth,Boston,1803,Lincoln,,50.3714122,-4.1424451,42.3554334,-71.060511
Gennett,New York,Boston,1803,Lincoln,,40.7127281,-74.0060152,42.3554334,-71.060511
Lydia,Salem,Boston,1803,Purbeck,,42.5195292,-70.8967226,42.3554334,-71.060511
Dorris,Boston,West-Indies,1803,Eldridge,,42.3554334,-71.060511,18.4,-75.0
Gen. Green,Boston,Trinadad,1803,Jones,,42.3554334,-71.060511,10.7466905,-61.0840075
Urania,Liverpool,Gloucester,1803,Stone of Newburyport,,53.4071991,-2.99168,51.8653705,-2.2458192
Urania,Liverpool,Boston,1803,Swain,coarse Liverpool salt & coals,53.4071991,-2.99168,42.3554334,-71.060511
Adventure,Halifax,Boston,1803,Frost,,44.648618,-63.5859487,42.3554334,-71.060511
Britannia,St. Johns,Boston,1803,Cowan,,56.6922843,-60.9373185,42.3554334,-71.060511
Fame,Baltimore,Boston,1803,Sampson,,39.2908816,-76.610759,42.3554334,-71.060511
Primus,Salem,Boston,1803,Archer,,42.5195292,-70.8967226,42.3554334,-71.060511
Polly,Gloucester,Boston,1803,Smith,,51.8653705,-2.2458192,42.3554334,-71.060511
Yarioo,Gloucester,Boston,1803,Tucker,,51.8653705,-2.2458192,42.3554334,-71.060511
Fox,Boston,Amsterdam,1803,Cooke,,42.3554334,-71.060511,52.3730796,4.8924534
Albion,Boston,Lisbon,1803,Dogget,,42.3554334,-71.060511,38.7077507,-9.1365919
Two Betseys,Boston,West-Indies,1803,Trott,,42.3554334,-71.060511,18.4,-75.0
Betsey,Boston,Amsterdam,1803,Small,,42.3554334,-71.060511,52.3730796,4.8924534
Farmer,Boston,West-Indies,1803,Schott,,42.3554334,-71.060511,18.4,-75.0
Aurora,Bourdeaux,Charleston,1803,,,44.5867879,5.1342966,32.7884363,-79.9399309
Tippoo Saib,London,Charleston,1803,,,51.5074456,-0.1277653,32.7884363,-79.9399309
Charleston,St. Thomas,Charleston,1803,,,18.3429081,-64.9188997,32.7884363,-79.9399309
Norfolk,Charleston,Jamaica,1803,,,32.7884363,-79.9399309,18.1850507,-77.3947693
Shepherdess,London,Norfolk,1803,,,51.5074456,-0.1277653,36.8493695,-76.2899539
Richard,Liverpool,Norfolk,1803,,,53.4071991,-2.99168,36.8493695,-76.2899539
Greyhound,New London,Norfolk,1803,,,41.3556187,-72.0997804,36.8493695,-76.2899539
Julia,London,Norfolk,1803,,,51.5074456,-0.1277653,36.8493695,-76.2899539
Aurora,Liverpool,Norfolk,1803,,,53.4071991,-2.99168,36.8493695,-76.2899539
Ann,Greenock,Norfolk,1803,,,55.9473423,-4.7564721,36.8493695,-76.2899539
Fame,Norfolk,Liverpool,1803,,,36.8493695,-76.2899539,53.4071991,-2.99168
Jefferson,Norfolk,Jamaica,1803,,,36.8493695,-76.2899539,18.1850507,-77.3947693
Georga,Norfolk,Barbadoes,1803,,,36.8493695,-76.2899539,13.1500331,-59.5250305
Mars,Norfolk,West-Indies,1803,,,36.8493695,-76.2899539,18.4,-75.0
Prosperity,Norfolk,West-Indies,1803,,,36.8493695,-76.2899539,18.4,-75.0
Fortune,Norfolk,West-Indies,1803,,,36.8493695,-76.2899539,18.4,-75.0
Jenny,Norfolk,Boston,1803,,,36.8493695,-76.2899539,42.3554334,-71.060511
Neptune,St. Thomas,Alexandria,1803,,,18.3429081,-64.9188997,31.1991806,29.8951716
Polly,Portland,Alexandria,1803,,,43.6573605,-70.2586618,31.1991806,29.8951716
Barbadoes,Barbadoes,Alexandria,1803,,,13.1500331,-59.5250305,31.1991806,29.8951716
Hannah,Alexandria,Boston,1803,,,31.1991806,29.8951716,42.3554334,-71.060511
Bristol Packet,Boston,Savannah,1803,,,42.3554334,-71.060511,32.0790074,-81.0921335
Atlantic,Trinadad,Savannah,1803,,,10.7466905,-61.0840075,32.0790074,-81.0921335
Beaver,Greenock,Savannah,1803,,,55.9473423,-4.7564721,32.0790074,-81.0921335
Salem,Amsterdam,Boston,1803,Nickerson,gin; dry goods,52.3730796,4.8924534,42.3554334,-71.060511
Betsey,Martinico,Boston,1803,Price,sugar; coffee,46.1244198,9.2770489,42.3554334,-71.060511
Hope,Liverpool,Boston,1803,Ripley,dry goods; salt,53.4071991,-2.99168,42.3554334,-71.060511
Libra,Rotterdam,Boston,1803,Perkins,,51.9244424,4.47775,42.3554334,-71.060511
Hope,Bourdeaux,Boston,1803,,,44.5867879,5.1342966,42.3554334,-71.060511
Andromeda,Wilmington,Boston,1803,Rice,,39.7459468,-75.546589,42.3554334,-71.060511
Sally,Salem,Boston,1803,Smith,,42.5195292,-70.8967226,42.3554334,-71.060511
Harriot,Alexandria,Boston,1803,Foster,,31.1991806,29.8951716,42.3554334,-71.060511
Joseph,Baltimore,Boston,1803,Atwood,,39.2908816,-76.610759,42.3554334,-71.060511
Arogant,Boston,St. Johns,1803,Ketchuin,,42.3554334,-71.060511,56.6922843,-60.9373185
Margaret,Boston,Halifax,1803,Wheeler,,42.3554334,-71.060511,44.648618,-63.5859487
Warren,Rotterdam,Savannah,1803,,,51.9244424,4.47775,32.0790074,-81.0921335
Julia,New Bedford,Savannah,1803,,,41.6362152,-70.934205,32.0790074,-81.0921335
Antelope,Trinadad,Savannah,1803,,,10.7466905,-61.0840075,32.0790074,-81.0921335
Citizen,Cape Francoise,Savannah,1803,,,19.7595236,-72.2008068,32.0790074,-81.0921335
Federalist,Jamaica,Savannah,1803,,,18.1850507,-77.3947693,32.0790074,-81.0921335
Fanny,St. Johns,Boston,1803,Welth,1700 qts. merchantable fish,56.6922843,-60.9373185,42.3554334,-71.060511
Mary,Halifax,Boston,1803,,fish,44.648618,-63.5859487,42.3554334,-71.060511
Jane,Liverpool,Boston,1803,Major,"a few chaldrons coal; 10 crates ware, assorted; bale goods",53.4071991,-2.99168,42.3554334,-71.060511
Sally,St. Johns,Boston,1803,Thomas,,56.6922843,-60.9373185,42.3554334,-71.060511
Industry,Salem,Boston,1803,Pussell,,42.5195292,-70.8967226,42.3554334,-71.060511
Sally,Salem,Boston,1803,Babbidge,,42.5195292,-70.8967226,42.3554334,-71.060511
Caroline,Boston,Bourdeaux,1803,Wimpenney,,42.3554334,-71.060511,44.5867879,5.1342966
Banzarote,Boston,Havana,1803,Gandu[…]o,,42.3554334,-71.060511,23.135305,-82.3589631
Providence,Boston,Windsor,1803,Mark,,42.3554334,-71.060511,42.2858536,-82.9780695
Victory,Martinico,New York,1803,,,46.1244198,9.2770489,40.7127281,-74.0060152
Harriot,Boston,New York,1803,,,42.3554334,-71.060511,40.7127281,-74.0060152
Betsey and Polly,Boston,New York,1803,,,42.3554334,-71.060511,40.7127281,-74.0060152
Jano,Boston,New York,1803,,,42.3554334,-71.060511,40.7127281,-74.0060152
Ocean,Liverpool,New York,1803,,,53.4071991,-2.99168,40.7127281,-74.0060152
Alert,Boston,Philadelphia,1803,,,42.3554334,-71.060511,39.9527237,-75.1635262
